Iteration 26, Warp ID: 204, Weight: 5.860715e-09, CVs: pc1=0.85
Iteration 26, Warp ID: 205, Weight: 2.093112e-09, CVs: pc1=0.84
Iteration 26, Warp ID: 208, Weight: 1.046556e-09, CVs: pc1=0.87
Iteration 26, Warp ID: 209, Weight: 1.046556e-09, CVs: pc1=0.91
Iteration 26, Warp ID: 212, Weight: 1.046556e-09, CVs: pc1=0.98
Iteration 26, Warp ID: 230, Weight: 2.452866e-11, CVs: pc1=1.05
Iteration 27, Warp ID: 192, Weight: 1.220982e-09, CVs: pc1=0.91
Iteration 27, Warp ID: 161, Weight: 6.890526e-08, CVs: pc1=0.55
Iteration 27, Warp ID: 224, Weight: 1.169199e-09, CVs: pc1=1.07
Iteration 27, Warp ID: 163, Weight: 3.969936e-08, CVs: pc1=0.60
Iteration 27, Warp ID: 198, Weight: 1.220982e-09, CVs: pc1=0.89
Iteration 27, Warp ID: 199, Weight: 1.220982e-09, CVs: pc1=0.85
Iteration 27, Warp ID: 200, Weight: 3.255953e-09, CVs: pc1=0.93
Iteration 27, Warp ID: 169, Weight: 6.890526e-08, CVs: pc1=0.59
Iteration 27, Warp ID: 170, Weight: 5.711871e-08, CVs: pc1=0.58
Iteration 27, Warp ID: 171, Weight: 1.883801e-08, CVs: pc1=0.60
Iteration 27, Warp ID: 201, Weight: 3.255953e-09, CVs: pc1=0.97
Iteration 27, Warp ID: 203, Weight: 3.139669e-09, CVs: pc1=0.82
Iteration 27, Warp ID: 204, Weight: 3.139669e-09, CVs: pc1=0.83
Iteration 27, Warp ID: 206, Weight: 2.093112e-09, CVs: pc1=0.77
Iteration 27, Warp ID: 207, Weight: 2.093112e-09, CVs: pc1=0.80
Iteration 27, Warp ID: 179, Weight: 7.939873e-08, CVs: pc1=0.72
Iteration 27, Warp ID: 189, Weight: 7.849171e-09, CVs: pc1=0.71
Iteration 27, Warp ID: 191, Weight: 9.767858e-09, CVs: pc1=0.75
Iteration 28, Warp ID: 161, Weight: 5.366244e-07, CVs: pc1=0.54
Iteration 28, Warp ID: 200, Weight: 1.220982e-09, CVs: pc1=0.79
Iteration 28, Warp ID: 201, Weight: 1.220982e-09, CVs: pc1=0.84
Iteration 28, Warp ID: 202, Weight: 1.220982e-09, CVs: pc1=0.85
Iteration 28, Warp ID: 218, Weight: 7.195074e-10, CVs: pc1=0.96
Iteration 28, Warp ID: 204, Weight: 6.104911e-10, CVs: pc1=0.84
Iteration 28, Warp ID: 205, Weight: 6.104911e-10, CVs: pc1=0.86
Iteration 28, Warp ID: 208, Weight: 9.767858e-10, CVs: pc1=1.04
Iteration 28, Warp ID: 210, Weight: 9.767858e-10, CVs: pc1=0.92
Iteration 28, Warp ID: 211, Weight: 1.465179e-09, CVs: pc1=0.91
Iteration 28, Warp ID: 212, Weight: 1.465179e-09, CVs: pc1=0.91
Iteration 28, Warp ID: 214, Weight: 9.811464e-11, CVs: pc1=0.86
Iteration 28, Warp ID: 186, Weight: 7.939873e-08, CVs: pc1=0.65
Iteration 29, Warp ID: 161, Weight: 2.617104e-07, CVs: pc1=0.61
Iteration 29, Warp ID: 162, Weight: 1.296179e-08, CVs: pc1=0.55
Iteration 29, Warp ID: 197, Weight: 4.529216e-08, CVs: pc1=0.92
Iteration 29, Warp ID: 210, Weight: 4.186225e-10, CVs: pc1=0.94
Iteration 29, Warp ID: 180, Weight: 6.537953e-08, CVs: pc1=0.65
Iteration 30, Warp ID: 161, Weight: 1.749842e-07, CVs: pc1=0.55
Iteration 30, Warp ID: 196, Weight: 4.529216e-08, CVs: pc1=0.80
Iteration 30, Warp ID: 229, Weight: 1.962293e-10, CVs: pc1=1.19
Iteration 30, Warp ID: 168, Weight: 8.347027e-08, CVs: pc1=0.53
Iteration 30, Warp ID: 218, Weight: 1.627976e-10, CVs: pc1=1.08
Iteration 30, Warp ID: 176, Weight: 3.888538e-08, CVs: pc1=0.61
Iteration 30, Warp ID: 177, Weight: 4.860672e-09, CVs: pc1=0.63
Iteration 30, Warp ID: 178, Weight: 4.860672e-09, CVs: pc1=0.72
Iteration 30, Warp ID: 209, Weight: 6.618421e-08, CVs: pc1=0.99
Iteration 30, Warp ID: 212, Weight: 3.867483e-09, CVs: pc1=0.88
Iteration 30, Warp ID: 215, Weight: 5.232781e-10, CVs: pc1=0.87
Iteration 30, Warp ID: 152, Weight: 1.569834e-09, CVs: pc1=0.51
Iteration 30, Warp ID: 217, Weight: 1.627976e-10, CVs: pc1=1.03
Iteration 30, Warp ID: 186, Weight: 1.569834e-09, CVs: pc1=0.67
Iteration 30, Warp ID: 189, Weight: 2.179318e-08, CVs: pc1=0.81
Iteration 30, Warp ID: 221, Weight: 1.962293e-10, CVs: pc1=0.94
Iteration 30, Warp ID: 216, Weight: 4.883929e-10, CVs: pc1=1.04
Iteration 31, Warp ID: 194, Weight: 2.179318e-08, CVs: pc1=0.75
