Iteration 22, Warp ID: 140, Weight: 9.889956e-07, CVs: pc1=0.93, pc2=0.00
Iteration 42, Warp ID: 152, Weight: 7.573894e-06, CVs: pc1=0.92, pc2=0.02
Iteration 42, Warp ID: 156, Weight: 1.448280e-04, CVs: pc1=0.94, pc2=0.06
Iteration 42, Warp ID: 159, Weight: 2.382880e-06, CVs: pc1=0.92, pc2=0.06
Iteration 43, Warp ID: 140, Weight: 3.440916e-05, CVs: pc1=0.88, pc2=0.00
Iteration 43, Warp ID: 142, Weight: 5.840867e-05, CVs: pc1=0.88, pc2=0.01
Iteration 44, Warp ID: 162, Weight: 9.051750e-06, CVs: pc1=0.94, pc2=0.07
Iteration 44, Warp ID: 163, Weight: 9.051750e-06, CVs: pc1=0.93, pc2=0.17
Iteration 44, Warp ID: 164, Weight: 2.489193e-06, CVs: pc1=0.97, pc2=0.14
Iteration 44, Warp ID: 165, Weight: 2.489193e-06, CVs: pc1=0.98, pc2=0.18
Iteration 44, Warp ID: 166, Weight: 2.489193e-06, CVs: pc1=0.95, pc2=0.10
Iteration 44, Warp ID: 167, Weight: 2.489193e-06, CVs: pc1=0.94, pc2=0.17
Iteration 44, Warp ID: 157, Weight: 1.191440e-05, CVs: pc1=0.95, pc2=0.16
Iteration 44, Warp ID: 159, Weight: 1.191440e-05, CVs: pc1=0.93, pc2=0.12
Iteration 45, Warp ID: 144, Weight: 1.146972e-05, CVs: pc1=0.88, pc2=0.01
Iteration 45, Warp ID: 148, Weight: 8.169614e-06, CVs: pc1=0.89, pc2=0.03
Iteration 45, Warp ID: 157, Weight: 9.051750e-06, CVs: pc1=0.96, pc2=0.10
Iteration 46, Warp ID: 146, Weight: 3.017250e-06, CVs: pc1=0.89, pc2=0.02
Iteration 46, Warp ID: 148, Weight: 4.513832e-05, CVs: pc1=0.91, pc2=-0.00
Iteration 46, Warp ID: 149, Weight: 4.513832e-05, CVs: pc1=0.89, pc2=0.00
Iteration 46, Warp ID: 151, Weight: 1.146972e-05, CVs: pc1=0.92, pc2=0.04
Iteration 46, Warp ID: 153, Weight: 2.978600e-06, CVs: pc1=0.90, pc2=0.09
Iteration 46, Warp ID: 157, Weight: 3.017250e-06, CVs: pc1=0.93, pc2=0.12
Iteration 48, Warp ID: 147, Weight: 7.127859e-05, CVs: pc1=0.88, pc2=0.00
Iteration 48, Warp ID: 148, Weight: 1.504611e-05, CVs: pc1=0.91, pc2=0.02
Iteration 48, Warp ID: 150, Weight: 1.504611e-05, CVs: pc1=0.90, pc2=0.04
Iteration 48, Warp ID: 155, Weight: 4.964333e-07, CVs: pc1=0.91, pc2=0.06
Iteration 48, Warp ID: 156, Weight: 5.186414e-04, CVs: pc1=0.96, pc2=0.17
Iteration 48, Warp ID: 157, Weight: 5.186414e-04, CVs: pc1=1.00, pc2=0.24
Iteration 49, Warp ID: 140, Weight: 1.431689e-05, CVs: pc1=0.89, pc2=0.04
Iteration 49, Warp ID: 147, Weight: 7.127859e-05, CVs: pc1=0.89, pc2=0.00
Iteration 49, Warp ID: 150, Weight: 1.962294e-04, CVs: pc1=0.93, pc2=0.01
Iteration 49, Warp ID: 153, Weight: 7.523054e-06, CVs: pc1=0.94, pc2=0.10
Iteration 49, Warp ID: 154, Weight: 2.978600e-06, CVs: pc1=0.89, pc2=0.05
Iteration 49, Warp ID: 156, Weight: 1.296603e-04, CVs: pc1=0.95, pc2=0.21
Iteration 50, Warp ID: 156, Weight: 3.579223e-06, CVs: pc1=0.96, pc2=0.21
Iteration 50, Warp ID: 157, Weight: 3.579223e-06, CVs: pc1=0.97, pc2=0.17
Iteration 51, Warp ID: 160, Weight: 4.701909e-07, CVs: pc1=0.96, pc2=0.20
Iteration 51, Warp ID: 162, Weight: 4.701909e-07, CVs: pc1=0.96, pc2=0.19
Iteration 51, Warp ID: 149, Weight: 2.481746e-05, CVs: pc1=0.96, pc2=0.02
Iteration 51, Warp ID: 154, Weight: 2.482167e-07, CVs: pc1=0.90, pc2=0.01
Iteration 51, Warp ID: 155, Weight: 2.482167e-07, CVs: pc1=0.88, pc2=0.00
Iteration 51, Warp ID: 159, Weight: 1.880763e-06, CVs: pc1=0.90, pc2=0.09
Iteration 52, Warp ID: 162, Weight: 1.175477e-07, CVs: pc1=0.99, pc2=0.13
Iteration 52, Warp ID: 146, Weight: 1.062991e-05, CVs: pc1=0.94, pc2=0.19
Iteration 52, Warp ID: 163, Weight: 1.175477e-07, CVs: pc1=0.99, pc2=0.19
Iteration 52, Warp ID: 148, Weight: 1.286403e-04, CVs: pc1=0.89, pc2=0.03
Iteration 53, Warp ID: 161, Weight: 2.938693e-08, CVs: pc1=0.94, pc2=0.12
Iteration 53, Warp ID: 163, Weight: 2.938693e-08, CVs: pc1=0.91, pc2=0.12
Iteration 53, Warp ID: 148, Weight: 8.948057e-07, CVs: pc1=0.90, pc2=0.02
Iteration 53, Warp ID: 149, Weight: 8.948057e-07, CVs: pc1=0.90, pc2=0.03
Iteration 53, Warp ID: 152, Weight: 1.062991e-05, CVs: pc1=0.94, pc2=0.14
Iteration 53, Warp ID: 155, Weight: 2.482167e-07, CVs: pc1=0.92, pc2=0.10
Iteration 54, Warp ID: 144, Weight: 3.652931e-05, CVs: pc1=0.90, pc2=0.00
Iteration 54, Warp ID: 147, Weight: 4.701909e-07, CVs: pc1=0.89, pc2=0.05
Iteration 54, Warp ID: 149, Weight: 2.350954e-07, CVs: pc1=0.91, pc2=0.09
Iteration 54, Warp ID: 157, Weight: 7.346732e-09, CVs: pc1=0.94, pc2=0.18
Iteration 55, Warp ID: 162, Weight: 1.836683e-09, CVs: pc1=0.93, pc2=0.08
Iteration 56, Warp ID: 148, Weight: 2.350954e-07, CVs: pc1=0.88, pc2=0.04
Iteration 56, Warp ID: 152, Weight: 1.743786e-04, CVs: pc1=0.94, pc2=0.05
Iteration 56, Warp ID: 153, Weight: 1.743786e-04, CVs: pc1=0.93, pc2=0.03
Iteration 56, Warp ID: 155, Weight: 4.897822e-09, CVs: pc1=0.91, pc2=0.04
Iteration 56, Warp ID: 156, Weight: 7.346732e-09, CVs: pc1=0.92, pc2=0.11
Iteration 56, Warp ID: 158, Weight: 3.673366e-09, CVs: pc1=0.92, pc2=0.14
Iteration 57, Warp ID: 140, Weight: 8.604151e-05, CVs: pc1=0.88, pc2=0.04
Iteration 57, Warp ID: 148, Weight: 2.626269e-05, CVs: pc1=0.89, pc2=0.02
Iteration 57, Warp ID: 149, Weight: 2.626269e-05, CVs: pc1=0.91, pc2=0.00
Iteration 57, Warp ID: 150, Weight: 2.626269e-05, CVs: pc1=0.89, pc2=0.03
Iteration 57, Warp ID: 153, Weight: 2.901462e-06, CVs: pc1=0.98, pc2=0.24
Iteration 57, Warp ID: 154, Weight: 2.901462e-06, CVs: pc1=0.94, pc2=0.15
Iteration 58, Warp ID: 152, Weight: 3.868616e-06, CVs: pc1=0.89, pc2=0.01
Iteration 58, Warp ID: 153, Weight: 3.868616e-06, CVs: pc1=0.90, pc2=0.01
Iteration 58, Warp ID: 154, Weight: 3.868616e-06, CVs: pc1=0.90, pc2=0.00
Iteration 58, Warp ID: 150, Weight: 4.780447e-05, CVs: pc1=0.89, pc2=0.00
Iteration 59, Warp ID: 136, Weight: 1.444480e-04, CVs: pc1=0.90, pc2=0.00
Iteration 59, Warp ID: 140, Weight: 3.780934e-05, CVs: pc1=0.89, pc2=0.00
Iteration 59, Warp ID: 144, Weight: 2.167896e-04, CVs: pc1=0.90, pc2=0.00
Iteration 59, Warp ID: 145, Weight: 2.167896e-04, CVs: pc1=0.90, pc2=0.00
Iteration 59, Warp ID: 146, Weight: 4.780447e-05, CVs: pc1=0.94, pc2=-0.00
Iteration 60, Warp ID: 148, Weight: 9.452336e-06, CVs: pc1=0.88, pc2=0.00
Iteration 60, Warp ID: 149, Weight: 9.452336e-06, CVs: pc1=0.89, pc2=0.01
Iteration 60, Warp ID: 150, Weight: 9.452336e-06, CVs: pc1=0.91, pc2=0.05
Iteration 60, Warp ID: 151, Weight: 9.452336e-06, CVs: pc1=0.92, pc2=0.04
Iteration 63, Warp ID: 147, Weight: 9.733188e-05, CVs: pc1=0.90, pc2=0.00
Iteration 64, Warp ID: 144, Weight: 2.331436e-04, CVs: pc1=0.91, pc2=0.10
Iteration 64, Warp ID: 153, Weight: 2.373983e-04, CVs: pc1=0.89, pc2=0.01
Iteration 64, Warp ID: 152, Weight: 2.373983e-04, CVs: pc1=0.88, pc2=0.01
Iteration 65, Warp ID: 152, Weight: 2.433297e-05, CVs: pc1=0.94, pc2=0.10
Iteration 65, Warp ID: 151, Weight: 2.373983e-04, CVs: pc1=0.89, pc2=0.03
Iteration 66, Warp ID: 146, Weight: 7.475986e-05, CVs: pc1=0.89, pc2=0.03
Iteration 66, Warp ID: 149, Weight: 3.165311e-04, CVs: pc1=0.97, pc2=0.01
Iteration 67, Warp ID: 144, Weight: 2.188231e-05, CVs: pc1=0.87, pc2=0.00
Iteration 67, Warp ID: 145, Weight: 2.188231e-05, CVs: pc1=0.87, pc2=0.02
Iteration 67, Warp ID: 152, Weight: 3.737993e-05, CVs: pc1=0.89, pc2=0.00
Iteration 68, Warp ID: 165, Weight: 1.483739e-05, CVs: pc1=0.95, pc2=0.15
Iteration 68, Warp ID: 166, Weight: 2.967479e-05, CVs: pc1=0.97, pc2=0.19
Iteration 68, Warp ID: 167, Weight: 2.967479e-05, CVs: pc1=0.95, pc2=0.14
Iteration 68, Warp ID: 150, Weight: 7.913277e-05, CVs: pc1=0.90, pc2=0.00
Iteration 68, Warp ID: 152, Weight: 1.582655e-04, CVs: pc1=0.90, pc2=0.00
Iteration 68, Warp ID: 153, Weight: 1.582655e-04, CVs: pc1=0.89, pc2=0.02
Iteration 68, Warp ID: 154, Weight: 1.582655e-04, CVs: pc1=0.89, pc2=0.00
Iteration 68, Warp ID: 155, Weight: 2.433297e-05, CVs: pc1=0.89, pc2=0.00
Iteration 68, Warp ID: 156, Weight: 6.083242e-06, CVs: pc1=0.93, pc2=0.11
Iteration 69, Warp ID: 145, Weight: 7.953831e-05, CVs: pc1=0.92, pc2=0.06
Iteration 69, Warp ID: 152, Weight: 7.913277e-05, CVs: pc1=0.96, pc2=0.13
Iteration 69, Warp ID: 153, Weight: 7.913277e-05, CVs: pc1=0.94, pc2=0.13
Iteration 69, Warp ID: 154, Weight: 7.913277e-05, CVs: pc1=0.92, pc2=0.06
Iteration 69, Warp ID: 156, Weight: 1.271833e-05, CVs: pc1=0.93, pc2=0.10
Iteration 70, Warp ID: 161, Weight: 3.179583e-06, CVs: pc1=0.96, pc2=0.10
Iteration 70, Warp ID: 154, Weight: 1.520811e-06, CVs: pc1=0.89, pc2=0.03
Iteration 70, Warp ID: 155, Weight: 1.520811e-06, CVs: pc1=0.89, pc2=0.03
Iteration 70, Warp ID: 163, Weight: 3.179583e-06, CVs: pc1=0.94, pc2=0.18
Iteration 71, Warp ID: 128, Weight: 8.695264e-07, CVs: pc1=0.90, pc2=0.06
Iteration 71, Warp ID: 141, Weight: 4.725543e-06, CVs: pc1=0.93, pc2=0.14
Iteration 71, Warp ID: 144, Weight: 1.575181e-06, CVs: pc1=0.92, pc2=0.04
Iteration 71, Warp ID: 145, Weight: 1.575181e-06, CVs: pc1=0.92, pc2=0.06
Iteration 71, Warp ID: 146, Weight: 1.575181e-06, CVs: pc1=0.91, pc2=0.06
Iteration 71, Warp ID: 148, Weight: 7.948958e-07, CVs: pc1=0.94, pc2=0.18
Iteration 71, Warp ID: 150, Weight: 7.948958e-07, CVs: pc1=0.96, pc2=0.14
Iteration 72, Warp ID: 145, Weight: 1.210501e-04, CVs: pc1=0.92, pc2=0.09
Iteration 73, Warp ID: 158, Weight: 2.953464e-07, CVs: pc1=0.95, pc2=0.18
Iteration 73, Warp ID: 159, Weight: 2.953464e-07, CVs: pc1=0.94, pc2=0.16
Iteration 74, Warp ID: 144, Weight: 1.181386e-06, CVs: pc1=0.90, pc2=0.04
Iteration 74, Warp ID: 145, Weight: 2.050912e-06, CVs: pc1=0.88, pc2=0.00
Iteration 74, Warp ID: 148, Weight: 1.901013e-07, CVs: pc1=0.94, pc2=0.16
Iteration 74, Warp ID: 150, Weight: 1.050121e-06, CVs: pc1=0.92, pc2=0.02
Iteration 74, Warp ID: 154, Weight: 7.383661e-08, CVs: pc1=0.93, pc2=0.07
Iteration 74, Warp ID: 155, Weight: 7.383661e-08, CVs: pc1=0.91, pc2=0.09
Iteration 75, Warp ID: 145, Weight: 3.500402e-07, CVs: pc1=0.90, pc2=0.06
Iteration 75, Warp ID: 146, Weight: 3.500402e-07, CVs: pc1=0.92, pc2=0.06
Iteration 75, Warp ID: 140, Weight: 1.575181e-06, CVs: pc1=0.89, pc2=0.03
Iteration 76, Warp ID: 155, Weight: 3.500402e-07, CVs: pc1=0.91, pc2=0.09
Iteration 77, Warp ID: 145, Weight: 2.953464e-07, CVs: pc1=0.89, pc2=0.03
Iteration 77, Warp ID: 150, Weight: 7.383661e-08, CVs: pc1=0.90, pc2=0.02
Iteration 77, Warp ID: 156, Weight: 4.752533e-08, CVs: pc1=0.91, pc2=0.07
Iteration 77, Warp ID: 157, Weight: 2.376267e-08, CVs: pc1=0.96, pc2=0.04
Iteration 77, Warp ID: 158, Weight: 2.376267e-08, CVs: pc1=0.93, pc2=0.09
Iteration 78, Warp ID: 148, Weight: 1.476732e-07, CVs: pc1=0.90, pc2=0.05
Iteration 78, Warp ID: 149, Weight: 1.476732e-07, CVs: pc1=0.91, pc2=0.06
Iteration 79, Warp ID: 156, Weight: 3.524917e-07, CVs: pc1=0.92, pc2=0.13
Iteration 79, Warp ID: 158, Weight: 3.524917e-07, CVs: pc1=0.95, pc2=0.11
Iteration 80, Warp ID: 140, Weight: 2.782925e-05, CVs: pc1=0.88, pc2=0.01
Iteration 80, Warp ID: 141, Weight: 2.782925e-05, CVs: pc1=0.88, pc2=0.00
Iteration 80, Warp ID: 144, Weight: 3.450412e-05, CVs: pc1=0.89, pc2=0.07
Iteration 80, Warp ID: 148, Weight: 8.812294e-08, CVs: pc1=0.93, pc2=0.14
Iteration 80, Warp ID: 152, Weight: 8.812294e-08, CVs: pc1=0.97, pc2=0.20
Iteration 80, Warp ID: 154, Weight: 8.812294e-08, CVs: pc1=1.00, pc2=0.22
Iteration 81, Warp ID: 160, Weight: 2.203073e-08, CVs: pc1=0.96, pc2=0.20
Iteration 81, Warp ID: 162, Weight: 2.203073e-08, CVs: pc1=0.96, pc2=0.20
Iteration 81, Warp ID: 144, Weight: 4.522764e-05, CVs: pc1=0.88, pc2=0.00
Iteration 81, Warp ID: 148, Weight: 7.315760e-05, CVs: pc1=0.90, pc2=0.01
Iteration 81, Warp ID: 156, Weight: 2.203073e-08, CVs: pc1=0.92, pc2=0.12
Iteration 81, Warp ID: 157, Weight: 2.203073e-08, CVs: pc1=0.94, pc2=0.10
Iteration 81, Warp ID: 158, Weight: 2.203073e-08, CVs: pc1=0.95, pc2=0.11
Iteration 81, Warp ID: 159, Weight: 2.203073e-08, CVs: pc1=0.95, pc2=0.12
Iteration 82, Warp ID: 145, Weight: 2.203073e-08, CVs: pc1=0.91, pc2=0.03
Iteration 82, Warp ID: 140, Weight: 3.401254e-05, CVs: pc1=0.90, pc2=0.00
Iteration 83, Warp ID: 148, Weight: 4.370197e-06, CVs: pc1=0.94, pc2=0.00
Iteration 83, Warp ID: 141, Weight: 2.558184e-05, CVs: pc1=0.92, pc2=0.00
Iteration 83, Warp ID: 149, Weight: 4.370197e-06, CVs: pc1=0.92, pc2=0.00
Iteration 84, Warp ID: 149, Weight: 3.169889e-05, CVs: pc1=0.89, pc2=0.02
Iteration 84, Warp ID: 153, Weight: 1.584945e-05, CVs: pc1=0.94, pc2=0.01
Iteration 84, Warp ID: 157, Weight: 5.623433e-06, CVs: pc1=0.93, pc2=0.13
Iteration 84, Warp ID: 158, Weight: 5.623433e-06, CVs: pc1=0.93, pc2=0.05
Iteration 84, Warp ID: 159, Weight: 5.623433e-06, CVs: pc1=0.92, pc2=0.12
Iteration 85, Warp ID: 139, Weight: 1.700627e-05, CVs: pc1=0.90, pc2=0.07
Iteration 85, Warp ID: 140, Weight: 5.388030e-05, CVs: pc1=0.88, pc2=0.00
Iteration 85, Warp ID: 146, Weight: 2.203073e-08, CVs: pc1=0.90, pc2=0.02
Iteration 85, Warp ID: 148, Weight: 1.405858e-06, CVs: pc1=0.95, pc2=0.17
Iteration 85, Warp ID: 149, Weight: 1.405858e-06, CVs: pc1=0.94, pc2=0.12
Iteration 85, Warp ID: 151, Weight: 1.405858e-06, CVs: pc1=0.94, pc2=0.10
Iteration 86, Warp ID: 141, Weight: 4.251567e-06, CVs: pc1=0.90, pc2=0.09
Iteration 86, Warp ID: 149, Weight: 1.460404e-06, CVs: pc1=0.89, pc2=0.04
Iteration 86, Warp ID: 151, Weight: 1.460404e-06, CVs: pc1=0.89, pc2=0.02
Iteration 86, Warp ID: 153, Weight: 3.514646e-07, CVs: pc1=0.94, pc2=0.17
Iteration 86, Warp ID: 155, Weight: 3.514646e-07, CVs: pc1=0.92, pc2=0.09
Iteration 87, Warp ID: 160, Weight: 1.246193e-06, CVs: pc1=0.97, pc2=0.21
Iteration 87, Warp ID: 148, Weight: 9.337269e-07, CVs: pc1=0.92, pc2=0.02
Iteration 87, Warp ID: 149, Weight: 9.337269e-07, CVs: pc1=0.93, pc2=0.05
Iteration 87, Warp ID: 150, Weight: 9.337269e-07, CVs: pc1=0.94, pc2=0.02
Iteration 87, Warp ID: 151, Weight: 9.337269e-07, CVs: pc1=0.90, pc2=0.03
Iteration 87, Warp ID: 158, Weight: 8.786614e-08, CVs: pc1=0.91, pc2=0.10
Iteration 88, Warp ID: 152, Weight: 4.040915e-05, CVs: pc1=0.90, pc2=0.01
Iteration 88, Warp ID: 163, Weight: 3.115483e-07, CVs: pc1=0.98, pc2=0.10
Iteration 88, Warp ID: 157, Weight: 2.125784e-06, CVs: pc1=0.89, pc2=0.02
Iteration 88, Warp ID: 158, Weight: 8.786614e-08, CVs: pc1=0.91, pc2=0.04
Iteration 89, Warp ID: 144, Weight: 6.248259e-07, CVs: pc1=0.90, pc2=0.01
Iteration 89, Warp ID: 145, Weight: 6.248259e-07, CVs: pc1=0.93, pc2=0.06
Iteration 89, Warp ID: 146, Weight: 6.248259e-07, CVs: pc1=0.91, pc2=0.00
Iteration 89, Warp ID: 148, Weight: 2.643358e-05, CVs: pc1=0.91, pc2=0.00
Iteration 89, Warp ID: 149, Weight: 1.321679e-05, CVs: pc1=0.92, pc2=0.02
Iteration 89, Warp ID: 153, Weight: 3.651010e-07, CVs: pc1=0.90, pc2=0.08
Iteration 89, Warp ID: 155, Weight: 3.651010e-07, CVs: pc1=0.94, pc2=0.14
Iteration 89, Warp ID: 159, Weight: 2.196654e-08, CVs: pc1=0.91, pc2=0.12
Iteration 90, Warp ID: 136, Weight: 9.657708e-06, CVs: pc1=0.89, pc2=0.02
Iteration 90, Warp ID: 137, Weight: 9.657708e-06, CVs: pc1=0.88, pc2=0.03
Iteration 90, Warp ID: 138, Weight: 4.817548e-05, CVs: pc1=0.89, pc2=0.00
Iteration 90, Warp ID: 140, Weight: 1.762239e-05, CVs: pc1=0.89, pc2=0.00
Iteration 90, Warp ID: 142, Weight: 1.762239e-05, CVs: pc1=0.89, pc2=0.01
Iteration 90, Warp ID: 148, Weight: 3.651010e-07, CVs: pc1=0.90, pc2=0.10
Iteration 90, Warp ID: 152, Weight: 5.491634e-09, CVs: pc1=0.91, pc2=0.13
Iteration 90, Warp ID: 154, Weight: 5.491634e-09, CVs: pc1=0.91, pc2=0.12
Iteration 91, Warp ID: 152, Weight: 2.196654e-08, CVs: pc1=0.92, pc2=0.06
Iteration 91, Warp ID: 153, Weight: 2.196654e-08, CVs: pc1=0.90, pc2=0.07
Iteration 91, Warp ID: 148, Weight: 6.608396e-06, CVs: pc1=0.92, pc2=0.02
Iteration 92, Warp ID: 145, Weight: 6.377351e-06, CVs: pc1=0.89, pc2=0.01
Iteration 92, Warp ID: 147, Weight: 1.825505e-07, CVs: pc1=0.88, pc2=0.03
Iteration 92, Warp ID: 148, Weight: 5.491634e-09, CVs: pc1=0.92, pc2=0.08
Iteration 92, Warp ID: 152, Weight: 5.491634e-09, CVs: pc1=0.97, pc2=0.12
Iteration 92, Warp ID: 153, Weight: 5.491634e-09, CVs: pc1=0.97, pc2=0.16
Iteration 92, Warp ID: 154, Weight: 5.491634e-09, CVs: pc1=0.96, pc2=0.18
Iteration 92, Warp ID: 155, Weight: 5.491634e-09, CVs: pc1=0.96, pc2=0.15
Iteration 93, Warp ID: 144, Weight: 1.101399e-06, CVs: pc1=0.89, pc2=0.02
Iteration 93, Warp ID: 145, Weight: 1.101399e-06, CVs: pc1=0.91, pc2=0.05
