Iteration 20, Warp ID: 163, Weight: 1.589457e-07, CVs: pc1=0.56
Iteration 26, Warp ID: 185, Weight: 4.768372e-07, CVs: pc1=0.72
Iteration 27, Warp ID: 194, Weight: 3.311369e-09, CVs: pc1=0.77
Iteration 27, Warp ID: 229, Weight: 2.365264e-10, CVs: pc1=1.04
Iteration 27, Warp ID: 175, Weight: 3.973643e-08, CVs: pc1=0.55
Iteration 27, Warp ID: 217, Weight: 4.139211e-10, CVs: pc1=1.05
Iteration 27, Warp ID: 218, Weight: 8.278423e-10, CVs: pc1=0.99
Iteration 27, Warp ID: 219, Weight: 4.139211e-10, CVs: pc1=0.98
Iteration 27, Warp ID: 189, Weight: 1.986821e-08, CVs: pc1=0.77
Iteration 27, Warp ID: 223, Weight: 4.139211e-10, CVs: pc1=0.96
Iteration 28, Warp ID: 192, Weight: 3.178914e-07, CVs: pc1=0.81
Iteration 28, Warp ID: 224, Weight: 4.139211e-10, CVs: pc1=0.99
Iteration 28, Warp ID: 226, Weight: 4.139211e-10, CVs: pc1=1.18
Iteration 28, Warp ID: 170, Weight: 1.585484e-06, CVs: pc1=0.61
Iteration 28, Warp ID: 173, Weight: 2.132522e-07, CVs: pc1=0.66
Iteration 28, Warp ID: 206, Weight: 4.139211e-10, CVs: pc1=0.91
Iteration 28, Warp ID: 181, Weight: 3.178914e-07, CVs: pc1=0.71
Iteration 28, Warp ID: 185, Weight: 1.430511e-07, CVs: pc1=0.85
Iteration 28, Warp ID: 187, Weight: 1.894103e-07, CVs: pc1=0.78
Iteration 28, Warp ID: 188, Weight: 1.390775e-07, CVs: pc1=0.75
Iteration 29, Warp ID: 192, Weight: 1.377530e-07, CVs: pc1=0.93
Iteration 29, Warp ID: 193, Weight: 1.377530e-07, CVs: pc1=0.92
Iteration 29, Warp ID: 194, Weight: 1.589457e-07, CVs: pc1=0.83
Iteration 29, Warp ID: 224, Weight: 7.687107e-09, CVs: pc1=1.11
Iteration 29, Warp ID: 228, Weight: 8.278423e-10, CVs: pc1=1.12
Iteration 29, Warp ID: 201, Weight: 1.545306e-08, CVs: pc1=0.86
Iteration 29, Warp ID: 204, Weight: 6.622738e-09, CVs: pc1=0.86
Iteration 29, Warp ID: 209, Weight: 7.947286e-08, CVs: pc1=0.90
Iteration 29, Warp ID: 184, Weight: 2.755059e-07, CVs: pc1=0.71
Iteration 29, Warp ID: 218, Weight: 2.980232e-08, CVs: pc1=0.94
Iteration 29, Warp ID: 187, Weight: 4.635917e-08, CVs: pc1=0.73
Iteration 30, Warp ID: 228, Weight: 7.450581e-09, CVs: pc1=1.13
Iteration 30, Warp ID: 229, Weight: 4.139211e-10, CVs: pc1=1.09
Iteration 30, Warp ID: 198, Weight: 8.692344e-09, CVs: pc1=0.75
Iteration 30, Warp ID: 168, Weight: 4.768372e-07, CVs: pc1=0.53
Iteration 30, Warp ID: 211, Weight: 4.221996e-08, CVs: pc1=0.97
Iteration 30, Warp ID: 212, Weight: 4.221996e-08, CVs: pc1=0.94
Iteration 30, Warp ID: 181, Weight: 1.059638e-07, CVs: pc1=0.64
Iteration 31, Warp ID: 162, Weight: 4.340278e-07, CVs: pc1=0.60
Iteration 31, Warp ID: 194, Weight: 2.113978e-07, CVs: pc1=0.78
Iteration 31, Warp ID: 168, Weight: 4.291534e-07, CVs: pc1=0.72
Iteration 31, Warp ID: 169, Weight: 4.340278e-07, CVs: pc1=0.58
Iteration 31, Warp ID: 210, Weight: 1.688798e-08, CVs: pc1=1.06
Iteration 31, Warp ID: 184, Weight: 5.298191e-08, CVs: pc1=0.70
Iteration 31, Warp ID: 185, Weight: 5.298191e-08, CVs: pc1=0.73
Iteration 31, Warp ID: 190, Weight: 2.384186e-09, CVs: pc1=0.72
Iteration 32, Warp ID: 227, Weight: 1.273490e-07, CVs: pc1=1.02
Iteration 32, Warp ID: 164, Weight: 5.563100e-08, CVs: pc1=0.55
Iteration 32, Warp ID: 168, Weight: 4.238553e-07, CVs: pc1=0.57
Iteration 32, Warp ID: 176, Weight: 3.417333e-07, CVs: pc1=0.63
Iteration 32, Warp ID: 177, Weight: 3.417333e-07, CVs: pc1=0.67
Iteration 32, Warp ID: 178, Weight: 3.417333e-07, CVs: pc1=0.67
Iteration 32, Warp ID: 210, Weight: 8.443991e-09, CVs: pc1=0.98
Iteration 32, Warp ID: 219, Weight: 1.545306e-08, CVs: pc1=1.00
Iteration 32, Warp ID: 191, Weight: 2.384186e-09, CVs: pc1=0.59
Iteration 33, Warp ID: 168, Weight: 1.017253e-06, CVs: pc1=0.57
Iteration 33, Warp ID: 200, Weight: 4.221996e-09, CVs: pc1=0.99
Iteration 33, Warp ID: 170, Weight: 9.763541e-06, CVs: pc1=0.63
Iteration 33, Warp ID: 201, Weight: 4.221996e-09, CVs: pc1=0.93
Iteration 33, Warp ID: 176, Weight: 3.789607e-07, CVs: pc1=0.56
Iteration 33, Warp ID: 177, Weight: 3.789607e-07, CVs: pc1=0.58
Iteration 33, Warp ID: 178, Weight: 3.789607e-07, CVs: pc1=0.58
Iteration 33, Warp ID: 179, Weight: 3.789607e-07, CVs: pc1=0.65
Iteration 33, Warp ID: 180, Weight: 3.789607e-07, CVs: pc1=0.54
Iteration 33, Warp ID: 181, Weight: 3.789607e-07, CVs: pc1=0.58
Iteration 33, Warp ID: 211, Weight: 8.443991e-09, CVs: pc1=0.89
Iteration 33, Warp ID: 183, Weight: 3.789607e-07, CVs: pc1=0.65
Iteration 33, Warp ID: 214, Weight: 3.973643e-08, CVs: pc1=0.84
Iteration 34, Warp ID: 160, Weight: 3.655752e-07, CVs: pc1=0.54
Iteration 34, Warp ID: 224, Weight: 1.407332e-08, CVs: pc1=1.04
Iteration 34, Warp ID: 168, Weight: 1.187325e-06, CVs: pc1=0.51
Iteration 34, Warp ID: 169, Weight: 3.179179e-06, CVs: pc1=0.54
Iteration 34, Warp ID: 173, Weight: 3.789607e-07, CVs: pc1=0.60
Iteration 34, Warp ID: 217, Weight: 3.973643e-08, CVs: pc1=0.99
Iteration 35, Warp ID: 161, Weight: 5.483627e-07, CVs: pc1=0.58
Iteration 35, Warp ID: 162, Weight: 1.746460e-06, CVs: pc1=0.57
Iteration 35, Warp ID: 227, Weight: 2.211995e-08, CVs: pc1=1.11
Iteration 35, Warp ID: 229, Weight: 1.096300e-07, CVs: pc1=1.01
Iteration 35, Warp ID: 230, Weight: 3.707551e-08, CVs: pc1=1.08
Iteration 35, Warp ID: 169, Weight: 5.990488e-07, CVs: pc1=0.55
Iteration 35, Warp ID: 170, Weight: 5.990488e-07, CVs: pc1=0.56
Iteration 35, Warp ID: 212, Weight: 9.934107e-09, CVs: pc1=0.88
Iteration 35, Warp ID: 217, Weight: 8.443991e-09, CVs: pc1=1.02
Iteration 36, Warp ID: 163, Weight: 1.198098e-06, CVs: pc1=0.55
Iteration 36, Warp ID: 185, Weight: 7.036659e-09, CVs: pc1=0.77
Iteration 36, Warp ID: 196, Weight: 8.443991e-09, CVs: pc1=0.76
Iteration 36, Warp ID: 228, Weight: 4.238553e-07, CVs: pc1=1.00
Iteration 36, Warp ID: 229, Weight: 2.414367e-07, CVs: pc1=1.26
Iteration 36, Warp ID: 168, Weight: 1.198098e-06, CVs: pc1=0.57
Iteration 36, Warp ID: 170, Weight: 5.990488e-07, CVs: pc1=0.59
Iteration 36, Warp ID: 171, Weight: 5.563100e-08, CVs: pc1=0.60
Iteration 36, Warp ID: 205, Weight: 8.940697e-09, CVs: pc1=0.84
Iteration 36, Warp ID: 207, Weight: 8.443991e-09, CVs: pc1=0.84
Iteration 36, Warp ID: 213, Weight: 1.809663e-08, CVs: pc1=0.94
Iteration 36, Warp ID: 153, Weight: 5.506666e-05, CVs: pc1=0.53
Iteration 37, Warp ID: 208, Weight: 8.940697e-09, CVs: pc1=0.88
Iteration 37, Warp ID: 213, Weight: 7.702245e-08, CVs: pc1=0.82
Iteration 37, Warp ID: 230, Weight: 4.968000e-08, CVs: pc1=1.30
Iteration 38, Warp ID: 231, Weight: 4.968000e-08, CVs: pc1=1.32
Iteration 38, Warp ID: 169, Weight: 5.483627e-07, CVs: pc1=0.58
Iteration 38, Warp ID: 206, Weight: 3.549052e-08, CVs: pc1=0.84
Iteration 38, Warp ID: 208, Weight: 1.059638e-08, CVs: pc1=0.91
Iteration 38, Warp ID: 177, Weight: 2.741814e-07, CVs: pc1=0.62
Iteration 38, Warp ID: 216, Weight: 2.483527e-09, CVs: pc1=1.03
Iteration 38, Warp ID: 217, Weight: 2.483527e-09, CVs: pc1=0.99
Iteration 38, Warp ID: 218, Weight: 2.483527e-09, CVs: pc1=0.97
Iteration 38, Warp ID: 219, Weight: 2.483527e-09, CVs: pc1=1.03
Iteration 38, Warp ID: 220, Weight: 2.483527e-09, CVs: pc1=0.98
Iteration 38, Warp ID: 221, Weight: 2.483527e-09, CVs: pc1=0.99
Iteration 38, Warp ID: 222, Weight: 2.483527e-09, CVs: pc1=1.06
Iteration 38, Warp ID: 223, Weight: 2.483527e-09, CVs: pc1=1.02
Iteration 39, Warp ID: 196, Weight: 1.059638e-08, CVs: pc1=0.71
Iteration 39, Warp ID: 168, Weight: 1.996829e-07, CVs: pc1=0.61
Iteration 39, Warp ID: 185, Weight: 5.225341e-08, CVs: pc1=0.73
Iteration 39, Warp ID: 218, Weight: 2.649095e-08, CVs: pc1=1.04
Iteration 39, Warp ID: 219, Weight: 2.649095e-08, CVs: pc1=1.07
Iteration 39, Warp ID: 221, Weight: 2.649095e-08, CVs: pc1=1.07
Iteration 39, Warp ID: 222, Weight: 2.649095e-08, CVs: pc1=1.02
Iteration 40, Warp ID: 160, Weight: 1.548733e-05, CVs: pc1=0.63
Iteration 40, Warp ID: 170, Weight: 6.032708e-07, CVs: pc1=0.59
Iteration 40, Warp ID: 163, Weight: 1.471683e-06, CVs: pc1=0.54
Iteration 40, Warp ID: 206, Weight: 1.115931e-08, CVs: pc1=0.76
Iteration 41, Warp ID: 161, Weight: 1.925009e-07, CVs: pc1=0.51
Iteration 41, Warp ID: 226, Weight: 5.480316e-08, CVs: pc1=1.16
Iteration 42, Warp ID: 161, Weight: 8.032939e-06, CVs: pc1=0.55
Iteration 42, Warp ID: 162, Weight: 2.331971e-05, CVs: pc1=0.56
Iteration 42, Warp ID: 164, Weight: 3.909786e-06, CVs: pc1=0.51
Iteration 42, Warp ID: 231, Weight: 1.059638e-07, CVs: pc1=1.21
Iteration 43, Warp ID: 168, Weight: 3.475511e-05, CVs: pc1=0.58
Iteration 43, Warp ID: 169, Weight: 3.475511e-05, CVs: pc1=0.63
Iteration 43, Warp ID: 182, Weight: 2.581222e-06, CVs: pc1=0.70
Iteration 44, Warp ID: 162, Weight: 2.179208e-06, CVs: pc1=0.51
Iteration 44, Warp ID: 172, Weight: 5.203702e-06, CVs: pc1=0.56
Iteration 44, Warp ID: 174, Weight: 5.203702e-06, CVs: pc1=0.60
Iteration 44, Warp ID: 179, Weight: 2.581222e-06, CVs: pc1=0.65
Iteration 44, Warp ID: 152, Weight: 2.005823e-05, CVs: pc1=0.53
Iteration 45, Warp ID: 160, Weight: 5.014557e-06, CVs: pc1=0.51
Iteration 45, Warp ID: 161, Weight: 5.014557e-06, CVs: pc1=0.57
Iteration 45, Warp ID: 192, Weight: 2.594026e-06, CVs: pc1=0.79
Iteration 45, Warp ID: 163, Weight: 5.014557e-06, CVs: pc1=0.53
Iteration 45, Warp ID: 230, Weight: 1.743399e-07, CVs: pc1=1.17
Iteration 45, Warp ID: 168, Weight: 3.909786e-06, CVs: pc1=0.65
Iteration 45, Warp ID: 169, Weight: 1.613230e-05, CVs: pc1=0.59
Iteration 46, Warp ID: 193, Weight: 4.302037e-07, CVs: pc1=0.77
Iteration 46, Warp ID: 194, Weight: 4.302037e-07, CVs: pc1=0.75
Iteration 46, Warp ID: 195, Weight: 4.302037e-07, CVs: pc1=0.83
Iteration 46, Warp ID: 168, Weight: 7.849911e-06, CVs: pc1=0.57
Iteration 46, Warp ID: 169, Weight: 2.507278e-06, CVs: pc1=0.54
Iteration 46, Warp ID: 170, Weight: 2.507278e-06, CVs: pc1=0.51
Iteration 46, Warp ID: 177, Weight: 3.993658e-07, CVs: pc1=0.67
Iteration 46, Warp ID: 185, Weight: 2.581222e-06, CVs: pc1=0.70
Iteration 47, Warp ID: 201, Weight: 1.290611e-06, CVs: pc1=0.84
Iteration 48, Warp ID: 168, Weight: 7.849911e-06, CVs: pc1=0.60
Iteration 48, Warp ID: 170, Weight: 3.020558e-06, CVs: pc1=0.56
Iteration 48, Warp ID: 177, Weight: 2.739200e-06, CVs: pc1=0.67
Iteration 48, Warp ID: 184, Weight: 2.336374e-06, CVs: pc1=0.74
Iteration 48, Warp ID: 185, Weight: 2.047377e-06, CVs: pc1=0.78
Iteration 49, Warp ID: 160, Weight: 8.189509e-06, CVs: pc1=0.62
Iteration 49, Warp ID: 163, Weight: 1.409690e-06, CVs: pc1=0.56
Iteration 49, Warp ID: 168, Weight: 1.789215e-06, CVs: pc1=0.63
Iteration 49, Warp ID: 169, Weight: 1.789215e-06, CVs: pc1=0.60
Iteration 49, Warp ID: 170, Weight: 1.789215e-06, CVs: pc1=0.61
Iteration 49, Warp ID: 171, Weight: 1.789215e-06, CVs: pc1=0.62
Iteration 50, Warp ID: 168, Weight: 3.653217e-06, CVs: pc1=0.54
Iteration 50, Warp ID: 169, Weight: 6.812447e-06, CVs: pc1=0.54
Iteration 50, Warp ID: 230, Weight: 1.092683e-06, CVs: pc1=1.01
Iteration 51, Warp ID: 176, Weight: 4.522079e-06, CVs: pc1=0.64
Iteration 51, Warp ID: 177, Weight: 4.522079e-06, CVs: pc1=0.68
Iteration 51, Warp ID: 178, Weight: 4.522079e-06, CVs: pc1=0.62
Iteration 52, Warp ID: 196, Weight: 2.195438e-07, CVs: pc1=0.85
Iteration 52, Warp ID: 170, Weight: 3.578431e-06, CVs: pc1=0.55
Iteration 52, Warp ID: 171, Weight: 3.578431e-06, CVs: pc1=0.52
Iteration 52, Warp ID: 173, Weight: 7.719533e-06, CVs: pc1=0.60
Iteration 52, Warp ID: 178, Weight: 7.156862e-06, CVs: pc1=0.61
Iteration 52, Warp ID: 152, Weight: 1.344503e-05, CVs: pc1=0.51
Iteration 53, Warp ID: 165, Weight: 2.685522e-06, CVs: pc1=0.56
Iteration 53, Warp ID: 166, Weight: 2.685522e-06, CVs: pc1=0.64
Iteration 53, Warp ID: 201, Weight: 2.576939e-08, CVs: pc1=0.84
Iteration 53, Warp ID: 179, Weight: 9.654197e-07, CVs: pc1=0.68
Iteration 53, Warp ID: 180, Weight: 9.654197e-07, CVs: pc1=0.68
Iteration 54, Warp ID: 164, Weight: 5.134503e-06, CVs: pc1=0.52
Iteration 54, Warp ID: 231, Weight: 1.417598e-06, CVs: pc1=1.26
Iteration 54, Warp ID: 169, Weight: 1.026901e-05, CVs: pc1=0.52
Iteration 54, Warp ID: 172, Weight: 1.930839e-06, CVs: pc1=0.53
Iteration 54, Warp ID: 184, Weight: 4.027878e-06, CVs: pc1=0.70
Iteration 55, Warp ID: 160, Weight: 5.865619e-06, CVs: pc1=0.56
Iteration 55, Warp ID: 192, Weight: 1.450507e-06, CVs: pc1=0.71
Iteration 55, Warp ID: 193, Weight: 1.450507e-06, CVs: pc1=0.74
Iteration 55, Warp ID: 168, Weight: 8.531718e-06, CVs: pc1=0.63
Iteration 55, Warp ID: 169, Weight: 5.865619e-06, CVs: pc1=0.58
Iteration 55, Warp ID: 170, Weight: 1.274206e-06, CVs: pc1=0.66
Iteration 55, Warp ID: 173, Weight: 8.056565e-06, CVs: pc1=0.62
Iteration 55, Warp ID: 185, Weight: 2.994004e-05, CVs: pc1=0.70
Iteration 55, Warp ID: 221, Weight: 5.157858e-08, CVs: pc1=1.04
Iteration 56, Warp ID: 162, Weight: 7.156862e-06, CVs: pc1=0.57
Iteration 56, Warp ID: 196, Weight: 1.993187e-06, CVs: pc1=0.73
Iteration 56, Warp ID: 198, Weight: 3.986374e-06, CVs: pc1=0.75
Iteration 56, Warp ID: 172, Weight: 5.134503e-06, CVs: pc1=0.61
Iteration 56, Warp ID: 155, Weight: 4.160685e-06, CVs: pc1=0.51
Iteration 57, Warp ID: 192, Weight: 1.809683e-05, CVs: pc1=0.80
Iteration 57, Warp ID: 193, Weight: 1.809683e-05, CVs: pc1=0.87
Iteration 57, Warp ID: 196, Weight: 1.993187e-06, CVs: pc1=0.71
Iteration 57, Warp ID: 172, Weight: 1.026901e-05, CVs: pc1=0.57
Iteration 57, Warp ID: 177, Weight: 4.062836e-06, CVs: pc1=0.67
Iteration 57, Warp ID: 152, Weight: 1.150223e-05, CVs: pc1=0.56
Iteration 58, Warp ID: 192, Weight: 1.218417e-06, CVs: pc1=0.77
Iteration 58, Warp ID: 170, Weight: 4.547336e-06, CVs: pc1=0.60
Iteration 58, Warp ID: 171, Weight: 1.093574e-06, CVs: pc1=0.63
Iteration 58, Warp ID: 184, Weight: 7.252537e-07, CVs: pc1=0.77
Iteration 58, Warp ID: 185, Weight: 7.252537e-07, CVs: pc1=0.73
Iteration 59, Warp ID: 171, Weight: 1.955653e-06, CVs: pc1=0.60
Iteration 60, Warp ID: 224, Weight: 3.144337e-06, CVs: pc1=1.15
Iteration 60, Warp ID: 229, Weight: 5.780631e-08, CVs: pc1=1.04
Iteration 60, Warp ID: 176, Weight: 1.870293e-05, CVs: pc1=0.67
Iteration 60, Warp ID: 177, Weight: 5.066016e-06, CVs: pc1=0.61
Iteration 60, Warp ID: 218, Weight: 6.108311e-07, CVs: pc1=1.04
Iteration 60, Warp ID: 187, Weight: 1.878694e-05, CVs: pc1=0.83
Iteration 60, Warp ID: 188, Weight: 1.878694e-05, CVs: pc1=0.80
Iteration 60, Warp ID: 223, Weight: 4.669507e-08, CVs: pc1=0.96
Iteration 61, Warp ID: 162, Weight: 6.824964e-07, CVs: pc1=0.51
Iteration 61, Warp ID: 195, Weight: 1.252462e-05, CVs: pc1=0.74
Iteration 61, Warp ID: 196, Weight: 1.252462e-05, CVs: pc1=0.74
Iteration 61, Warp ID: 197, Weight: 1.252462e-05, CVs: pc1=0.70
Iteration 61, Warp ID: 229, Weight: 5.780631e-08, CVs: pc1=1.09
Iteration 61, Warp ID: 200, Weight: 1.187918e-06, CVs: pc1=0.85
Iteration 61, Warp ID: 185, Weight: 7.502851e-06, CVs: pc1=0.76
Iteration 61, Warp ID: 186, Weight: 1.035003e-05, CVs: pc1=0.68
Iteration 62, Warp ID: 160, Weight: 4.053125e-06, CVs: pc1=0.59
Iteration 62, Warp ID: 165, Weight: 1.052938e-06, CVs: pc1=0.52
Iteration 62, Warp ID: 168, Weight: 1.136834e-06, CVs: pc1=0.56
Iteration 62, Warp ID: 200, Weight: 1.524826e-04, CVs: pc1=0.87
Iteration 62, Warp ID: 172, Weight: 6.824964e-07, CVs: pc1=0.56
Iteration 62, Warp ID: 178, Weight: 1.515779e-06, CVs: pc1=0.78
Iteration 62, Warp ID: 216, Weight: 2.408596e-07, CVs: pc1=1.00
Iteration 63, Warp ID: 192, Weight: 1.558577e-06, CVs: pc1=0.84
Iteration 63, Warp ID: 193, Weight: 1.117097e-05, CVs: pc1=0.77
Iteration 63, Warp ID: 163, Weight: 4.053125e-06, CVs: pc1=0.55
Iteration 63, Warp ID: 197, Weight: 7.331734e-06, CVs: pc1=0.72
Iteration 63, Warp ID: 229, Weight: 5.780631e-08, CVs: pc1=1.05
Iteration 63, Warp ID: 169, Weight: 4.053125e-06, CVs: pc1=0.59
Iteration 63, Warp ID: 170, Weight: 6.824964e-07, CVs: pc1=0.60
Iteration 63, Warp ID: 172, Weight: 2.456855e-06, CVs: pc1=0.63
Iteration 63, Warp ID: 176, Weight: 3.556283e-06, CVs: pc1=0.71
Iteration 63, Warp ID: 177, Weight: 3.556283e-06, CVs: pc1=0.66
Iteration 64, Warp ID: 192, Weight: 3.723657e-06, CVs: pc1=0.74
Iteration 64, Warp ID: 193, Weight: 3.723657e-06, CVs: pc1=0.71
Iteration 64, Warp ID: 194, Weight: 3.723657e-06, CVs: pc1=0.78
Iteration 64, Warp ID: 168, Weight: 1.587611e-04, CVs: pc1=0.52
Iteration 64, Warp ID: 201, Weight: 1.187223e-05, CVs: pc1=0.82
Iteration 64, Warp ID: 173, Weight: 5.985499e-06, CVs: pc1=0.59
Iteration 64, Warp ID: 211, Weight: 6.966686e-07, CVs: pc1=0.89
Iteration 64, Warp ID: 218, Weight: 1.496375e-06, CVs: pc1=1.01
Iteration 65, Warp ID: 194, Weight: 2.348367e-06, CVs: pc1=0.90
Iteration 65, Warp ID: 195, Weight: 2.348367e-06, CVs: pc1=0.89
Iteration 65, Warp ID: 189, Weight: 3.802253e-06, CVs: pc1=0.64
Iteration 66, Warp ID: 193, Weight: 8.825027e-07, CVs: pc1=0.84
Iteration 66, Warp ID: 165, Weight: 8.523861e-07, CVs: pc1=0.57
Iteration 66, Warp ID: 230, Weight: 5.751163e-07, CVs: pc1=1.29
Iteration 66, Warp ID: 169, Weight: 7.578893e-07, CVs: pc1=0.65
Iteration 66, Warp ID: 218, Weight: 1.654196e-06, CVs: pc1=1.03
Iteration 66, Warp ID: 186, Weight: 1.558577e-06, CVs: pc1=0.67
Iteration 66, Warp ID: 220, Weight: 1.654196e-06, CVs: pc1=0.98
Iteration 67, Warp ID: 165, Weight: 1.108189e-05, CVs: pc1=0.58
Iteration 67, Warp ID: 230, Weight: 9.930397e-07, CVs: pc1=1.17
Iteration 67, Warp ID: 168, Weight: 1.154587e-05, CVs: pc1=0.66
Iteration 67, Warp ID: 181, Weight: 3.723657e-06, CVs: pc1=0.64
Iteration 67, Warp ID: 182, Weight: 1.185428e-06, CVs: pc1=0.61
Iteration 67, Warp ID: 183, Weight: 1.185428e-06, CVs: pc1=0.60
Iteration 67, Warp ID: 186, Weight: 6.420669e-06, CVs: pc1=0.75
Iteration 67, Warp ID: 187, Weight: 1.284134e-05, CVs: pc1=0.64
Iteration 68, Warp ID: 163, Weight: 4.932370e-06, CVs: pc1=0.56
Iteration 68, Warp ID: 213, Weight: 2.756993e-07, CVs: pc1=0.93
Iteration 69, Warp ID: 227, Weight: 1.654196e-06, CVs: pc1=0.97
Iteration 69, Warp ID: 231, Weight: 5.751163e-07, CVs: pc1=1.35
Iteration 69, Warp ID: 168, Weight: 7.815855e-06, CVs: pc1=0.60
Iteration 69, Warp ID: 200, Weight: 1.341924e-06, CVs: pc1=0.96
Iteration 69, Warp ID: 203, Weight: 5.605595e-07, CVs: pc1=0.87
