Iteration 7, Warp ID: 64, Weight: 6.000384e-05, CVs: pc1=0.98, pc2=0.04
Iteration 16, Warp ID: 143, Weight: 5.722412e-12, CVs: pc1=0.99, pc2=0.00
Iteration 16, Warp ID: 106, Weight: 7.567718e-08, CVs: pc1=0.97, pc2=0.02
Iteration 16, Warp ID: 110, Weight: 7.567718e-08, CVs: pc1=0.96, pc2=0.03
Iteration 16, Warp ID: 115, Weight: 4.757612e-04, CVs: pc1=1.00, pc2=0.03
Iteration 16, Warp ID: 120, Weight: 4.470634e-13, CVs: pc1=0.98, pc2=0.00
Iteration 17, Warp ID: 132, Weight: 1.576608e-08, CVs: pc1=1.00, pc2=0.02
Iteration 17, Warp ID: 137, Weight: 6.022385e-04, CVs: pc1=1.00, pc2=0.01
Iteration 17, Warp ID: 146, Weight: 1.576608e-08, CVs: pc1=0.99, pc2=0.02
Iteration 17, Warp ID: 152, Weight: 6.796589e-05, CVs: pc1=0.97, pc2=0.03
Iteration 17, Warp ID: 158, Weight: 6.796589e-05, CVs: pc1=0.98, pc2=0.02
Iteration 17, Warp ID: 159, Weight: 3.576508e-12, CVs: pc1=1.00, pc2=0.02
Iteration 17, Warp ID: 161, Weight: 9.459647e-09, CVs: pc1=1.00, pc2=0.00
Iteration 17, Warp ID: 166, Weight: 9.459647e-09, CVs: pc1=1.00, pc2=0.02
Iteration 17, Warp ID: 167, Weight: 9.459647e-09, CVs: pc1=1.00, pc2=0.01
Iteration 17, Warp ID: 169, Weight: 9.459647e-09, CVs: pc1=1.00, pc2=0.00
Iteration 17, Warp ID: 174, Weight: 9.459647e-09, CVs: pc1=1.00, pc2=0.03
Iteration 17, Warp ID: 175, Weight: 9.459647e-09, CVs: pc1=1.00, pc2=0.04
Iteration 17, Warp ID: 102, Weight: 1.585871e-04, CVs: pc1=0.96, pc2=0.04
Iteration 17, Warp ID: 114, Weight: 1.576608e-08, CVs: pc1=0.99, pc2=0.02
Iteration 17, Warp ID: 115, Weight: 1.513544e-08, CVs: pc1=1.00, pc2=0.03
Iteration 17, Warp ID: 127, Weight: 3.763991e-04, CVs: pc1=1.00, pc2=0.04
Iteration 18, Warp ID: 135, Weight: 7.433769e-06, CVs: pc1=1.00, pc2=0.00
Iteration 18, Warp ID: 136, Weight: 1.891929e-09, CVs: pc1=1.00, pc2=0.01
Iteration 18, Warp ID: 137, Weight: 1.891929e-09, CVs: pc1=1.00, pc2=0.00
Iteration 18, Warp ID: 140, Weight: 1.891929e-09, CVs: pc1=0.98, pc2=0.02
Iteration 18, Warp ID: 149, Weight: 5.377130e-05, CVs: pc1=0.97, pc2=0.03
Iteration 18, Warp ID: 155, Weight: 8.495736e-06, CVs: pc1=0.96, pc2=0.02
Iteration 18, Warp ID: 157, Weight: 8.495736e-06, CVs: pc1=0.98, pc2=0.00
Iteration 18, Warp ID: 160, Weight: 1.505596e-04, CVs: pc1=0.99, pc2=0.01
Iteration 18, Warp ID: 162, Weight: 1.505596e-04, CVs: pc1=0.99, pc2=0.01
Iteration 18, Warp ID: 170, Weight: 1.254664e-04, CVs: pc1=0.98, pc2=0.01
Iteration 18, Warp ID: 171, Weight: 1.254664e-04, CVs: pc1=1.00, pc2=0.00
Iteration 18, Warp ID: 180, Weight: 1.513544e-08, CVs: pc1=1.00, pc2=0.02
Iteration 18, Warp ID: 182, Weight: 1.513544e-08, CVs: pc1=1.00, pc2=0.02
Iteration 18, Warp ID: 183, Weight: 1.513544e-08, CVs: pc1=0.97, pc2=0.00
Iteration 18, Warp ID: 185, Weight: 1.982338e-05, CVs: pc1=1.00, pc2=0.00
Iteration 18, Warp ID: 187, Weight: 1.982338e-05, CVs: pc1=0.98, pc2=0.00
Iteration 18, Warp ID: 188, Weight: 1.982338e-05, CVs: pc1=1.00, pc2=0.02
Iteration 18, Warp ID: 190, Weight: 1.576608e-08, CVs: pc1=0.99, pc2=0.03
Iteration 18, Warp ID: 195, Weight: 7.527982e-05, CVs: pc1=0.96, pc2=0.02
Iteration 18, Warp ID: 125, Weight: 3.153216e-09, CVs: pc1=0.99, pc2=0.02
Iteration 19, Warp ID: 130, Weight: 6.569199e-10, CVs: pc1=1.00, pc2=0.02
Iteration 19, Warp ID: 132, Weight: 6.569199e-10, CVs: pc1=0.98, pc2=0.00
Iteration 19, Warp ID: 133, Weight: 6.569199e-10, CVs: pc1=1.00, pc2=0.02
Iteration 19, Warp ID: 134, Weight: 6.569199e-10, CVs: pc1=0.99, pc2=0.01
Iteration 19, Warp ID: 136, Weight: 1.970760e-09, CVs: pc1=1.00, pc2=0.02
Iteration 19, Warp ID: 140, Weight: 1.970760e-09, CVs: pc1=0.97, pc2=0.01
Iteration 19, Warp ID: 143, Weight: 1.970760e-09, CVs: pc1=0.96, pc2=0.01
Iteration 19, Warp ID: 146, Weight: 7.681614e-06, CVs: pc1=0.97, pc2=0.01
Iteration 19, Warp ID: 151, Weight: 1.982338e-05, CVs: pc1=1.00, pc2=0.04
Iteration 19, Warp ID: 152, Weight: 1.032961e-04, CVs: pc1=1.00, pc2=0.02
Iteration 19, Warp ID: 157, Weight: 1.132765e-05, CVs: pc1=1.00, pc2=0.03
Iteration 19, Warp ID: 165, Weight: 2.150852e-05, CVs: pc1=1.00, pc2=0.03
Iteration 19, Warp ID: 174, Weight: 1.505596e-05, CVs: pc1=0.99, pc2=0.02
Iteration 19, Warp ID: 99, Weight: 1.213677e-06, CVs: pc1=1.00, pc2=0.02
Iteration 19, Warp ID: 101, Weight: 1.213677e-06, CVs: pc1=0.99, pc2=0.00
Iteration 19, Warp ID: 107, Weight: 2.500000e-03, CVs: pc1=1.00, pc2=0.02
Iteration 19, Warp ID: 122, Weight: 1.720682e-05, CVs: pc1=1.00, pc2=0.00
Iteration 19, Warp ID: 126, Weight: 1.720682e-05, CVs: pc1=1.00, pc2=0.01
Iteration 19, Warp ID: 127, Weight: 7.433769e-06, CVs: pc1=0.96, pc2=0.00
Iteration 20, Warp ID: 128, Weight: 3.360706e-06, CVs: pc1=1.00, pc2=0.02
Iteration 20, Warp ID: 129, Weight: 3.360706e-06, CVs: pc1=1.00, pc2=0.03
Iteration 20, Warp ID: 139, Weight: 1.672885e-05, CVs: pc1=0.99, pc2=0.01
Iteration 20, Warp ID: 144, Weight: 2.463450e-10, CVs: pc1=0.98, pc2=0.00
Iteration 20, Warp ID: 150, Weight: 2.463450e-10, CVs: pc1=1.00, pc2=0.02
Iteration 20, Warp ID: 158, Weight: 8.401765e-07, CVs: pc1=1.00, pc2=0.04
Iteration 20, Warp ID: 165, Weight: 1.887941e-06, CVs: pc1=1.00, pc2=0.03
Iteration 20, Warp ID: 171, Weight: 5.309835e-07, CVs: pc1=0.96, pc2=0.00
Iteration 20, Warp ID: 175, Weight: 5.309835e-07, CVs: pc1=1.00, pc2=0.01
Iteration 20, Warp ID: 115, Weight: 1.733824e-07, CVs: pc1=0.97, pc2=0.00
Iteration 21, Warp ID: 132, Weight: 3.200673e-07, CVs: pc1=1.00, pc2=0.01
Iteration 21, Warp ID: 133, Weight: 3.200673e-07, CVs: pc1=1.00, pc2=0.03
Iteration 21, Warp ID: 136, Weight: 6.158624e-11, CVs: pc1=1.00, pc2=0.00
Iteration 21, Warp ID: 139, Weight: 6.158624e-11, CVs: pc1=0.96, pc2=0.00
Iteration 21, Warp ID: 140, Weight: 6.158624e-11, CVs: pc1=0.96, pc2=0.00
Iteration 21, Warp ID: 141, Weight: 6.158624e-11, CVs: pc1=0.96, pc2=0.03
Iteration 21, Warp ID: 144, Weight: 4.656911e-15, CVs: pc1=0.98, pc2=0.01
Iteration 21, Warp ID: 145, Weight: 4.656911e-15, CVs: pc1=0.97, pc2=0.01
Iteration 21, Warp ID: 147, Weight: 4.656911e-15, CVs: pc1=0.97, pc2=0.02
Iteration 21, Warp ID: 149, Weight: 4.656911e-15, CVs: pc1=1.00, pc2=0.03
Iteration 21, Warp ID: 155, Weight: 2.889706e-08, CVs: pc1=1.00, pc2=0.04
Iteration 21, Warp ID: 165, Weight: 1.050221e-07, CVs: pc1=0.96, pc2=0.04
Iteration 21, Warp ID: 166, Weight: 1.050221e-07, CVs: pc1=1.00, pc2=0.02
Iteration 21, Warp ID: 169, Weight: 5.735605e-06, CVs: pc1=1.00, pc2=0.02
Iteration 21, Warp ID: 113, Weight: 8.669118e-08, CVs: pc1=0.97, pc2=0.00
Iteration 21, Warp ID: 122, Weight: 1.340653e-11, CVs: pc1=1.00, pc2=0.01
Iteration 22, Warp ID: 134, Weight: 1.714646e-08, CVs: pc1=1.00, pc2=0.01
Iteration 22, Warp ID: 135, Weight: 6.158624e-11, CVs: pc1=0.99, pc2=0.02
Iteration 22, Warp ID: 138, Weight: 2.000420e-08, CVs: pc1=1.00, pc2=0.03
Iteration 22, Warp ID: 141, Weight: 2.000420e-08, CVs: pc1=1.00, pc2=0.04
Iteration 22, Warp ID: 152, Weight: 4.000841e-08, CVs: pc1=0.96, pc2=0.00
Iteration 22, Warp ID: 157, Weight: 4.000841e-08, CVs: pc1=0.99, pc2=0.02
Iteration 22, Warp ID: 104, Weight: 5.334454e-08, CVs: pc1=1.00, pc2=0.03
Iteration 22, Warp ID: 114, Weight: 8.535127e-08, CVs: pc1=1.00, pc2=0.01
Iteration 22, Warp ID: 121, Weight: 1.083640e-08, CVs: pc1=1.00, pc2=0.00
Iteration 22, Warp ID: 122, Weight: 1.083640e-08, CVs: pc1=1.00, pc2=0.04
Iteration 23, Warp ID: 132, Weight: 1.707025e-08, CVs: pc1=1.00, pc2=0.01
Iteration 23, Warp ID: 133, Weight: 2.845042e-08, CVs: pc1=1.00, pc2=0.03
Iteration 23, Warp ID: 138, Weight: 9.622851e-13, CVs: pc1=0.98, pc2=0.02
Iteration 23, Warp ID: 140, Weight: 9.622851e-13, CVs: pc1=0.99, pc2=0.00
Iteration 23, Warp ID: 141, Weight: 9.622851e-13, CVs: pc1=0.97, pc2=0.00
Iteration 23, Warp ID: 142, Weight: 9.622851e-13, CVs: pc1=1.00, pc2=0.01
Iteration 23, Warp ID: 75, Weight: 6.668068e-09, CVs: pc1=1.00, pc2=0.02
Iteration 23, Warp ID: 88, Weight: 1.493647e-08, CVs: pc1=0.99, pc2=0.00
Iteration 23, Warp ID: 89, Weight: 1.493647e-08, CVs: pc1=1.00, pc2=0.03
Iteration 23, Warp ID: 90, Weight: 1.493647e-08, CVs: pc1=0.97, pc2=0.03
Iteration 23, Warp ID: 96, Weight: 6.668068e-09, CVs: pc1=1.00, pc2=0.01
Iteration 23, Warp ID: 102, Weight: 6.668068e-09, CVs: pc1=0.97, pc2=0.01
Iteration 23, Warp ID: 107, Weight: 8.890757e-09, CVs: pc1=1.00, pc2=0.04
Iteration 23, Warp ID: 108, Weight: 8.890757e-09, CVs: pc1=1.00, pc2=0.00
Iteration 23, Warp ID: 110, Weight: 1.000210e-08, CVs: pc1=1.00, pc2=0.04
Iteration 23, Warp ID: 111, Weight: 1.000210e-08, CVs: pc1=0.96, pc2=0.01
Iteration 23, Warp ID: 116, Weight: 1.066891e-08, CVs: pc1=1.00, pc2=0.00
Iteration 23, Warp ID: 119, Weight: 7.698280e-12, CVs: pc1=1.00, pc2=0.01
Iteration 23, Warp ID: 121, Weight: 2.133782e-08, CVs: pc1=0.99, pc2=0.03
Iteration 23, Warp ID: 123, Weight: 2.133782e-08, CVs: pc1=0.97, pc2=0.01
Iteration 23, Warp ID: 124, Weight: 1.000210e-08, CVs: pc1=1.00, pc2=0.04
Iteration 24, Warp ID: 128, Weight: 2.667227e-09, CVs: pc1=0.97, pc2=0.00
Iteration 24, Warp ID: 129, Weight: 2.667227e-09, CVs: pc1=1.00, pc2=0.00
Iteration 24, Warp ID: 131, Weight: 2.667227e-09, CVs: pc1=1.00, pc2=0.00
Iteration 24, Warp ID: 134, Weight: 2.667227e-09, CVs: pc1=1.00, pc2=0.01
Iteration 24, Warp ID: 142, Weight: 8.335085e-10, CVs: pc1=0.97, pc2=0.01
Iteration 24, Warp ID: 149, Weight: 5.334454e-09, CVs: pc1=1.00, pc2=0.03
Iteration 24, Warp ID: 151, Weight: 5.001051e-09, CVs: pc1=1.00, pc2=0.04
Iteration 24, Warp ID: 99, Weight: 1.333614e-09, CVs: pc1=0.99, pc2=0.02
Iteration 24, Warp ID: 107, Weight: 1.778151e-09, CVs: pc1=1.00, pc2=0.01
Iteration 24, Warp ID: 116, Weight: 1.333614e-09, CVs: pc1=0.97, pc2=0.03
Iteration 24, Warp ID: 123, Weight: 3.734118e-09, CVs: pc1=0.96, pc2=0.00
Iteration 24, Warp ID: 124, Weight: 4.267563e-09, CVs: pc1=1.00, pc2=0.02
Iteration 24, Warp ID: 127, Weight: 4.267563e-09, CVs: pc1=1.00, pc2=0.04
Iteration 25, Warp ID: 128, Weight: 1.667017e-10, CVs: pc1=1.00, pc2=0.01
Iteration 25, Warp ID: 140, Weight: 8.890757e-10, CVs: pc1=1.00, pc2=0.04
Iteration 25, Warp ID: 149, Weight: 1.667017e-10, CVs: pc1=0.96, pc2=0.04
Iteration 25, Warp ID: 151, Weight: 1.667017e-10, CVs: pc1=0.98, pc2=0.01
Iteration 25, Warp ID: 154, Weight: 1.041886e-10, CVs: pc1=1.00, pc2=0.00
Iteration 25, Warp ID: 155, Weight: 1.041886e-10, CVs: pc1=0.97, pc2=0.02
Iteration 25, Warp ID: 159, Weight: 1.041886e-10, CVs: pc1=0.98, pc2=0.02
Iteration 25, Warp ID: 163, Weight: 8.890757e-10, CVs: pc1=0.96, pc2=0.02
Iteration 25, Warp ID: 167, Weight: 8.890757e-10, CVs: pc1=0.99, pc2=0.01
Iteration 25, Warp ID: 106, Weight: 3.334034e-10, CVs: pc1=0.96, pc2=0.01
Iteration 25, Warp ID: 120, Weight: 1.778151e-09, CVs: pc1=1.00, pc2=0.03
Iteration 25, Warp ID: 121, Weight: 1.778151e-09, CVs: pc1=1.00, pc2=0.01
Iteration 25, Warp ID: 124, Weight: 1.778151e-09, CVs: pc1=0.98, pc2=0.04
Iteration 26, Warp ID: 129, Weight: 2.083771e-11, CVs: pc1=0.98, pc2=0.00
Iteration 26, Warp ID: 132, Weight: 2.083771e-11, CVs: pc1=1.00, pc2=0.02
Iteration 26, Warp ID: 134, Weight: 2.083771e-11, CVs: pc1=1.00, pc2=0.04
Iteration 26, Warp ID: 142, Weight: 2.083771e-11, CVs: pc1=0.99, pc2=0.04
Iteration 26, Warp ID: 144, Weight: 2.083771e-11, CVs: pc1=1.00, pc2=0.01
Iteration 26, Warp ID: 159, Weight: 1.778151e-10, CVs: pc1=1.00, pc2=0.02
Iteration 26, Warp ID: 105, Weight: 1.902524e-05, CVs: pc1=1.00, pc2=0.01
Iteration 27, Warp ID: 129, Weight: 2.604714e-12, CVs: pc1=1.00, pc2=0.03
Iteration 27, Warp ID: 132, Weight: 2.604714e-12, CVs: pc1=1.00, pc2=0.03
Iteration 27, Warp ID: 142, Weight: 2.315301e-11, CVs: pc1=0.98, pc2=0.01
Iteration 27, Warp ID: 144, Weight: 2.604714e-12, CVs: pc1=1.00, pc2=0.01
Iteration 27, Warp ID: 145, Weight: 2.604714e-12, CVs: pc1=1.00, pc2=0.01
Iteration 27, Warp ID: 153, Weight: 4.167542e-12, CVs: pc1=1.00, pc2=0.04
Iteration 27, Warp ID: 157, Weight: 6.945904e-12, CVs: pc1=0.97, pc2=0.03
Iteration 27, Warp ID: 158, Weight: 6.945904e-12, CVs: pc1=1.00, pc2=0.02
Iteration 27, Warp ID: 116, Weight: 4.233694e-11, CVs: pc1=1.00, pc2=0.00
Iteration 27, Warp ID: 122, Weight: 2.315301e-11, CVs: pc1=1.00, pc2=0.00
Iteration 28, Warp ID: 131, Weight: 5.292117e-12, CVs: pc1=1.00, pc2=0.03
Iteration 28, Warp ID: 132, Weight: 5.292117e-12, CVs: pc1=0.98, pc2=0.00
Iteration 28, Warp ID: 133, Weight: 5.292117e-12, CVs: pc1=1.00, pc2=0.01
Iteration 28, Warp ID: 144, Weight: 3.175270e-11, CVs: pc1=0.96, pc2=0.01
Iteration 28, Warp ID: 149, Weight: 3.175270e-11, CVs: pc1=1.00, pc2=0.03
Iteration 28, Warp ID: 151, Weight: 3.175270e-11, CVs: pc1=1.00, pc2=0.02
Iteration 28, Warp ID: 162, Weight: 1.411231e-11, CVs: pc1=0.97, pc2=0.01
Iteration 28, Warp ID: 163, Weight: 3.472952e-12, CVs: pc1=1.00, pc2=0.01
Iteration 28, Warp ID: 167, Weight: 2.604714e-12, CVs: pc1=1.00, pc2=0.04
Iteration 28, Warp ID: 106, Weight: 5.920981e-05, CVs: pc1=0.99, pc2=0.03
Iteration 28, Warp ID: 109, Weight: 5.920981e-05, CVs: pc1=1.00, pc2=0.01
Iteration 28, Warp ID: 117, Weight: 4.529818e-07, CVs: pc1=1.00, pc2=0.03
Iteration 28, Warp ID: 126, Weight: 3.882701e-07, CVs: pc1=1.00, pc2=0.00
Iteration 28, Warp ID: 127, Weight: 3.882701e-07, CVs: pc1=1.00, pc2=0.03
Iteration 29, Warp ID: 129, Weight: 1.058423e-12, CVs: pc1=0.96, pc2=0.00
Iteration 29, Warp ID: 138, Weight: 1.764039e-12, CVs: pc1=1.00, pc2=0.01
Iteration 29, Warp ID: 141, Weight: 6.350541e-12, CVs: pc1=0.98, pc2=0.03
Iteration 29, Warp ID: 142, Weight: 6.350541e-12, CVs: pc1=1.00, pc2=0.04
Iteration 29, Warp ID: 149, Weight: 7.560167e-13, CVs: pc1=0.98, pc2=0.00
Iteration 29, Warp ID: 152, Weight: 5.292117e-12, CVs: pc1=1.00, pc2=0.03
Iteration 29, Warp ID: 158, Weight: 4.704104e-12, CVs: pc1=1.00, pc2=0.04
Iteration 29, Warp ID: 159, Weight: 4.704104e-12, CVs: pc1=0.97, pc2=0.01
Iteration 29, Warp ID: 83, Weight: 5.292117e-12, CVs: pc1=1.00, pc2=0.04
Iteration 29, Warp ID: 94, Weight: 1.079346e-05, CVs: pc1=1.00, pc2=0.02
Iteration 29, Warp ID: 102, Weight: 1.027418e-06, CVs: pc1=0.96, pc2=0.02
Iteration 29, Warp ID: 109, Weight: 2.315301e-13, CVs: pc1=0.98, pc2=0.02
Iteration 29, Warp ID: 114, Weight: 9.868302e-06, CVs: pc1=1.00, pc2=0.03
Iteration 30, Warp ID: 131, Weight: 2.894127e-14, CVs: pc1=0.97, pc2=-0.00
Iteration 30, Warp ID: 137, Weight: 1.027418e-06, CVs: pc1=0.99, pc2=0.00
Iteration 30, Warp ID: 138, Weight: 4.934151e-06, CVs: pc1=1.00, pc2=0.04
Iteration 30, Warp ID: 140, Weight: 2.467076e-06, CVs: pc1=0.99, pc2=0.01
Iteration 30, Warp ID: 141, Weight: 2.467076e-06, CVs: pc1=1.00, pc2=0.04
Iteration 30, Warp ID: 104, Weight: 2.894127e-14, CVs: pc1=1.00, pc2=0.01
Iteration 30, Warp ID: 108, Weight: 2.894127e-14, CVs: pc1=1.00, pc2=0.02
Iteration 30, Warp ID: 113, Weight: 1.349182e-06, CVs: pc1=0.96, pc2=0.03
Iteration 30, Warp ID: 119, Weight: 1.349182e-06, CVs: pc1=0.98, pc2=0.00
Iteration 30, Warp ID: 123, Weight: 1.798909e-06, CVs: pc1=1.00, pc2=0.01
Iteration 30, Warp ID: 124, Weight: 1.798909e-06, CVs: pc1=0.96, pc2=0.02
Iteration 31, Warp ID: 129, Weight: 3.617658e-15, CVs: pc1=0.98, pc2=0.00
Iteration 31, Warp ID: 132, Weight: 3.617658e-15, CVs: pc1=0.96, pc2=0.00
Iteration 31, Warp ID: 134, Weight: 3.617658e-15, CVs: pc1=0.98, pc2=0.00
Iteration 31, Warp ID: 138, Weight: 3.617658e-15, CVs: pc1=1.00, pc2=0.04
Iteration 31, Warp ID: 142, Weight: 3.617658e-15, CVs: pc1=1.00, pc2=0.04
Iteration 31, Warp ID: 147, Weight: 2.894127e-14, CVs: pc1=1.00, pc2=0.04
Iteration 31, Warp ID: 157, Weight: 4.823544e-15, CVs: pc1=1.00, pc2=0.02
Iteration 31, Warp ID: 159, Weight: 1.447063e-14, CVs: pc1=0.98, pc2=0.03
Iteration 31, Warp ID: 161, Weight: 2.315301e-13, CVs: pc1=1.00, pc2=0.04
Iteration 31, Warp ID: 162, Weight: 8.223585e-07, CVs: pc1=0.98, pc2=0.00
Iteration 31, Warp ID: 163, Weight: 8.223585e-07, CVs: pc1=1.00, pc2=0.00
Iteration 31, Warp ID: 164, Weight: 8.223585e-07, CVs: pc1=1.00, pc2=0.00
Iteration 31, Warp ID: 167, Weight: 8.223585e-07, CVs: pc1=1.00, pc2=0.03
Iteration 31, Warp ID: 108, Weight: 3.617658e-15, CVs: pc1=1.00, pc2=0.03
Iteration 31, Warp ID: 115, Weight: 2.520056e-13, CVs: pc1=0.99, pc2=-0.00
Iteration 31, Warp ID: 123, Weight: 1.890042e-13, CVs: pc1=0.99, pc2=0.01
Iteration 31, Warp ID: 126, Weight: 1.890042e-13, CVs: pc1=0.99, pc2=0.01
Iteration 31, Warp ID: 127, Weight: 1.890042e-13, CVs: pc1=0.97, pc2=0.00
Iteration 32, Warp ID: 131, Weight: 7.442662e-06, CVs: pc1=1.00, pc2=0.01
Iteration 32, Warp ID: 132, Weight: 7.442662e-06, CVs: pc1=0.98, pc2=0.00
