Iteration 0, Warp ID: 129, Weight: 7.57575800000000014e-03, CVs: pc1=0.93, pc2=10.34
Iteration 0, Warp ID: 130, Weight: 7.57575800000000014e-03, CVs: pc1=0.98, pc2=8.22
Iteration 1, Warp ID: 98, Weight: 2.52525299999999987e-03, CVs: pc1=0.92, pc2=11.95
Iteration 1, Warp ID: 101, Weight: 2.52525299999999987e-03, CVs: pc1=0.97, pc2=12.61
Iteration 2, Warp ID: 108, Weight: 8.41750799999999998e-04, CVs: pc1=0.93, pc2=6.41
Iteration 5, Warp ID: 107, Weight: 8.41750799999999998e-04, CVs: pc1=0.90, pc2=10.52
Iteration 6, Warp ID: 107, Weight: 4.20875399999999999e-04, CVs: pc1=0.96, pc2=20.08
Iteration 6, Warp ID: 102, Weight: 1.40291799999999991e-04, CVs: pc1=0.93, pc2=4.93
Iteration 7, Warp ID: 107, Weight: 1.40291799999999991e-04, CVs: pc1=0.89, pc2=17.45
Iteration 9, Warp ID: 105, Weight: 1.05218900000000003e-04, CVs: pc1=0.98, pc2=25.70
Iteration 9, Warp ID: 110, Weight: 7.01458999999999953e-05, CVs: pc1=0.98, pc2=30.90
Iteration 10, Warp ID: 91, Weight: 1.82379299999999999e-03, CVs: pc1=0.92, pc2=17.69
Iteration 11, Warp ID: 112, Weight: 3.50729499999999976e-05, CVs: pc1=1.00, pc2=51.66
Iteration 12, Warp ID: 118, Weight: 1.16909800000000007e-05, CVs: pc1=1.00, pc2=23.41
Iteration 13, Warp ID: 121, Weight: 3.89699499999999978e-06, CVs: pc1=0.98, pc2=48.96
Iteration 13, Warp ID: 111, Weight: 2.75907200000000000e-03, CVs: pc1=0.96, pc2=21.63
Iteration 14, Warp ID: 100, Weight: 1.51982799999999998e-04, CVs: pc1=0.93, pc2=11.45
Iteration 15, Warp ID: 116, Weight: 8.76823800000000046e-04, CVs: pc1=0.96, pc2=18.30
Iteration 15, Warp ID: 118, Weight: 4.38411900000000023e-04, CVs: pc1=0.94, pc2=16.19
Iteration 16, Warp ID: 106, Weight: 1.38538200000000011e-03, CVs: pc1=0.89, pc2=70.89
Iteration 16, Warp ID: 109, Weight: 5.06609299999999968e-05, CVs: pc1=0.93, pc2=26.62
Iteration 17, Warp ID: 119, Weight: 1.75364799999999992e-05, CVs: pc1=1.00, pc2=62.46
Iteration 17, Warp ID: 103, Weight: 6.92690799999999985e-04, CVs: pc1=0.87, pc2=53.20
Iteration 18, Warp ID: 117, Weight: 1.06193099999999998e-04, CVs: pc1=0.99, pc2=35.78
Iteration 18, Warp ID: 119, Weight: 2.30247399999999994e-04, CVs: pc1=1.00, pc2=43.89
Iteration 19, Warp ID: 115, Weight: 3.39623099999999999e-03, CVs: pc1=0.98, pc2=7.25
Iteration 19, Warp ID: 116, Weight: 8.90463299999999969e-04, CVs: pc1=0.96, pc2=25.14
Iteration 20, Warp ID: 115, Weight: 7.63161400000000021e-05, CVs: pc1=1.00, pc2=50.75
Iteration 20, Warp ID: 111, Weight: 4.72023500000000025e-04, CVs: pc1=1.00, pc2=26.95
Iteration 21, Warp ID: 125, Weight: 2.54387100000000016e-05, CVs: pc1=1.00, pc2=48.76
Iteration 22, Warp ID: 106, Weight: 1.04894099999999996e-04, CVs: pc1=0.86, pc2=24.42
Iteration 23, Warp ID: 122, Weight: 2.54387100000000016e-05, CVs: pc1=1.00, pc2=56.91
